1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,MSP,PDX
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
1239,PDX,MSP
